Starting job 16333685 on c5-60 on Saga at Fri Dec 12 16:29:13 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UExp_rhinos.Rev"
   Processing of file "scripts/model_UExp_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 47 different moves in a random move schedule with 143 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
27140       |       -51627.5   |       -50987.1   |       -640.323   |   05:04:33   |   51:01:52   |
27160       |       -51630.9   |       -50994.1   |       -636.827   |   05:04:48   |   51:01:54   |
27180       |       -51615.4   |       -50980.6   |       -634.822   |   05:05:01   |   51:01:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
27200       |       -51636.5   |       -51003.6   |       -632.971   |   05:05:14   |   51:01:18   |
27220       |       -51629.1   |       -50991.6   |       -637.539   |   05:05:28   |   51:01:10   |
27240       |       -51614.6   |         -50984   |       -630.662   |   05:05:42   |   51:01:02   |
27260       |       -51608.4   |       -50976.1   |       -632.332   |   05:05:56   |   51:00:54   |
27280       |       -51629.5   |       -50994.1   |        -635.46   |   05:06:10   |   51:00:46   |
27300       |       -51608.9   |       -50969.2   |       -639.666   |   05:06:25   |   51:00:47   |
27320       |       -51607.3   |       -50974.5   |       -632.733   |   05:06:39   |   51:00:39   |
27340       |       -51611.6   |       -50978.5   |       -633.121   |   05:06:53   |   51:00:31   |
27360       |       -51617.9   |       -50986.5   |       -631.412   |   05:07:07   |   51:00:23   |
27380       |         -51621   |       -50999.9   |       -621.137   |   05:07:21   |   51:00:15   |
27400       |       -51622.4   |       -51000.2   |       -622.266   |   05:07:35   |   51:00:07   |
27420       |       -51606.9   |       -50988.1   |       -618.772   |   05:07:48   |   50:59:48   |
27440       |       -51616.8   |       -50998.1   |       -618.683   |   05:08:02   |   50:59:40   |
27460       |       -51608.8   |       -50986.6   |       -622.229   |   05:08:16   |   50:59:32   |
27480       |       -51601.9   |       -50981.6   |        -620.35   |   05:08:30   |   50:59:24   |
27500       |         -51607   |       -50992.8   |       -614.181   |   05:08:44   |   50:59:16   |
27520       |       -51604.8   |       -50982.7   |       -622.173   |   05:08:57   |   50:58:57   |
27540       |       -51601.6   |       -50982.4   |       -619.124   |   05:09:11   |   50:58:49   |
27560       |       -51600.6   |       -50983.3   |       -617.236   |   05:09:25   |   50:58:41   |
27580       |       -51594.3   |       -50977.5   |       -616.802   |   05:09:39   |   50:58:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
27600       |       -51606.1   |       -50987.1   |       -619.027   |   05:09:53   |   50:58:24   |
27620       |       -51598.1   |       -50979.5   |       -618.562   |   05:10:06   |   50:58:06   |
27640       |       -51601.3   |       -50979.7   |       -621.608   |   05:10:20   |   50:57:58   |
27660       |       -51596.5   |       -50969.4   |       -627.041   |   05:10:33   |   50:57:40   |
27680       |       -51601.3   |       -50979.8   |        -621.53   |   05:10:47   |   50:57:31   |
27700       |       -51602.7   |       -50983.4   |       -619.359   |   05:11:00   |   50:57:13   |
27720       |       -51591.2   |         -50976   |       -615.204   |   05:11:14   |   50:57:05   |
27740       |       -51597.4   |       -50982.3   |        -615.11   |   05:11:27   |   50:56:47   |
27760       |       -51605.1   |       -50989.9   |        -615.16   |   05:11:41   |   50:56:39   |
27780       |       -51591.5   |       -50987.1   |       -604.439   |   05:11:55   |   50:56:30   |
27800       |       -51608.7   |       -50999.2   |       -609.516   |   05:12:09   |   50:56:22   |
27820       |         -51599   |       -50988.2   |       -610.802   |   05:12:23   |   50:56:14   |
27840       |       -51598.1   |       -50980.9   |       -617.219   |   05:12:37   |   50:56:05   |
27860       |       -51581.8   |       -50969.1   |       -612.641   |   05:12:50   |   50:55:47   |
27880       |       -51609.2   |       -50996.9   |       -612.321   |   05:13:04   |   50:55:39   |
27900       |       -51595.5   |       -50974.7   |       -620.779   |   05:13:18   |   50:55:31   |
27920       |       -51596.1   |       -50973.8   |       -622.219   |   05:13:31   |   50:55:12   |
27940       |       -51598.8   |       -50968.6   |       -630.272   |   05:13:45   |   50:55:04   |
27960       |       -51596.9   |       -50969.4   |       -627.458   |   05:13:59   |   50:54:56   |
27980       |       -51610.2   |       -50983.7   |       -626.536   |   05:14:13   |   50:54:47   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
28000       |         -51619   |       -50986.1   |       -632.882   |   05:14:27   |   50:54:39   |
28020       |       -51605.4   |         -50973   |         -632.4   |   05:14:40   |   50:54:21   |
28040       |       -51619.2   |       -50985.3   |       -633.903   |   05:14:53   |   50:54:03   |
28060       |       -51595.4   |       -50962.8   |       -632.634   |   05:15:07   |   50:53:54   |
28080       |       -51612.4   |       -50966.4   |       -645.945   |   05:15:21   |   50:53:46   |
28100       |         -51612   |       -50974.2   |       -637.744   |   05:15:34   |   50:53:28   |
28120       |         -51598   |       -50957.5   |       -640.517   |   05:15:48   |   50:53:19   |
28140       |       -51609.9   |       -50977.4   |       -632.448   |   05:16:02   |   50:53:11   |
28160       |       -51613.3   |         -50974   |       -639.286   |   05:16:15   |   50:52:53   |
28180       |       -51631.5   |       -50991.9   |       -639.601   |   05:16:29   |   50:52:45   |
28200       |       -51618.1   |       -50976.5   |        -641.66   |   05:16:43   |   50:52:36   |
28220       |       -51631.6   |       -50992.3   |       -639.279   |   05:16:57   |   50:52:28   |
28240       |       -51619.3   |       -50979.5   |       -639.755   |   05:17:10   |   50:52:10   |
28260       |       -51627.1   |       -50984.6   |       -642.483   |   05:17:25   |   50:52:11   |
28280       |       -51624.5   |       -50980.4   |        -644.11   |   05:17:39   |   50:52:02   |
28300       |       -51605.3   |       -50970.5   |       -634.731   |   05:17:52   |   50:51:44   |
28320       |       -51614.1   |       -50971.4   |       -642.682   |   05:18:06   |   50:51:36   |
28340       |       -51616.5   |       -50978.3   |       -638.206   |   05:18:20   |   50:51:27   |
28360       |       -51608.6   |       -50975.2   |       -633.409   |   05:18:33   |   50:51:09   |
28380       |         -51624   |       -50989.2   |       -634.829   |   05:18:46   |   50:50:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
28400       |       -51630.9   |       -50986.9   |       -644.014   |   05:19:00   |   50:50:43   |
28420       |       -51616.9   |       -50973.6   |       -643.315   |   05:19:14   |   50:50:34   |
28440       |       -51604.8   |       -50969.5   |       -635.304   |   05:19:27   |   50:50:16   |
28460       |         -51611   |       -50977.4   |       -633.522   |   05:19:41   |   50:50:08   |
28480       |         -51610   |       -50974.4   |       -635.636   |   05:19:54   |   50:49:49   |
28500       |       -51589.5   |       -50961.5   |       -627.955   |   05:20:08   |   50:49:41   |
28520       |       -51608.4   |         -50974   |       -634.382   |   05:20:21   |   50:49:23   |
28540       |       -51597.3   |       -50966.9   |       -630.412   |   05:20:35   |   50:49:14   |
28560       |       -51603.9   |       -50967.8   |       -636.091   |   05:20:48   |   50:48:56   |
28580       |       -51593.3   |       -50965.4   |       -627.928   |   05:21:02   |   50:48:48   |
28600       |         -51604   |       -50978.5   |       -625.528   |   05:21:15   |   50:48:30   |
28620       |       -51620.9   |       -50991.4   |       -629.546   |   05:21:29   |   50:48:21   |
28640       |       -51603.7   |       -50972.5   |       -631.215   |   05:21:44   |   50:48:22   |
28660       |       -51598.8   |       -50971.3   |       -627.565   |   05:21:58   |   50:48:14   |
28680       |       -51602.9   |       -50975.7   |       -627.201   |   05:22:12   |   50:48:05   |
28700       |       -51598.6   |       -50980.2   |       -618.353   |   05:22:27   |   50:48:06   |
28720       |       -51600.3   |       -50979.1   |       -621.186   |   05:22:40   |   50:47:48   |
28740       |       -51590.9   |       -50960.5   |         -630.4   |   05:22:55   |   50:47:49   |
28760       |       -51591.8   |       -50964.4   |       -627.402   |   05:23:09   |   50:47:40   |
28780       |       -51613.5   |       -50988.3   |       -625.284   |   05:23:24   |   50:47:41   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
28800       |       -51597.4   |       -50970.9   |       -626.564   |   05:23:38   |   50:47:32   |
28820       |       -51606.3   |       -50975.2   |       -631.168   |   05:23:51   |   50:47:14   |
28840       |       -51604.9   |       -50969.7   |       -635.253   |   05:24:05   |   50:47:06   |
28860       |       -51608.5   |       -50971.1   |        -637.35   |   05:24:19   |   50:46:57   |
28880       |         -51604   |       -50973.9   |       -630.093   |   05:24:33   |   50:46:48   |
28900       |       -51621.5   |       -50984.4   |       -637.162   |   05:24:47   |   50:46:40   |
28920       |       -51618.4   |       -50982.3   |       -636.181   |   05:25:00   |   50:46:22   |
28940       |       -51626.5   |       -50991.3   |       -635.236   |   05:25:14   |   50:46:13   |
28960       |       -51610.9   |       -50976.5   |       -634.374   |   05:25:28   |   50:46:04   |
28980       |       -51601.7   |       -50964.7   |        -636.96   |   05:25:41   |   50:45:46   |
29000       |       -51615.7   |       -50982.2   |       -633.526   |   05:25:55   |   50:45:38   |
29020       |       -51607.3   |       -50973.9   |       -633.409   |   05:26:09   |   50:45:29   |
29040       |       -51615.3   |       -50977.6   |       -637.654   |   05:26:22   |   50:45:11   |
29060       |       -51606.5   |       -50970.1   |       -636.427   |   05:26:36   |   50:45:02   |
29080       |       -51603.3   |       -50976.1   |        -627.23   |   05:26:49   |   50:44:44   |
29100       |         -51591   |       -50963.3   |       -627.746   |   05:27:03   |   50:44:35   |
29120       |       -51607.2   |       -50984.9   |       -622.366   |   05:27:17   |   50:44:27   |
29140       |       -51615.5   |       -50986.8   |       -628.729   |   05:27:31   |   50:44:18   |
29160       |       -51598.7   |       -50971.3   |        -627.43   |   05:27:46   |   50:44:19   |
29180       |       -51597.8   |         -50971   |       -626.873   |   05:28:00   |   50:44:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
29200       |       -51592.8   |       -50967.6   |       -625.216   |   05:28:15   |   50:44:10   |
29220       |       -51595.9   |       -50972.8   |       -623.159   |   05:28:28   |   50:43:52   |
29240       |       -51603.8   |       -50981.3   |       -622.517   |   05:28:43   |   50:43:53   |
29260       |       -51590.2   |         -50967   |       -623.231   |   05:28:58   |   50:43:53   |
29280       |       -51620.3   |       -50998.3   |       -621.937   |   05:29:12   |   50:43:45   |
29300       |       -51590.6   |       -50973.2   |       -617.354   |   05:29:26   |   50:43:36   |
29320       |       -51612.2   |       -50988.9   |       -623.264   |   05:29:41   |   50:43:36   |
29340       |       -51585.9   |       -50966.1   |       -619.762   |   05:29:55   |   50:43:27   |
29360       |         -51590   |       -50975.9   |       -614.029   |   05:30:09   |   50:43:19   |
29380       |       -51601.4   |       -50983.8   |       -617.543   |   05:30:22   |   50:43:00   |
29400       |       -51600.1   |       -50973.9   |       -626.208   |   05:30:37   |   50:43:01   |
29420       |       -51604.9   |       -50977.1   |       -627.707   |   05:30:51   |   50:42:52   |
29440       |       -51605.2   |       -50974.7   |       -630.464   |   05:31:05   |   50:42:43   |
29460       |       -51606.2   |       -50981.5   |       -624.702   |   05:31:19   |   50:42:34   |
29480       |       -51607.6   |       -50981.7   |       -625.979   |   05:31:33   |   50:42:25   |
29500       |         -51598   |       -50976.4   |       -621.617   |   05:31:46   |   50:42:07   |
29520       |       -51603.6   |       -50982.3   |       -621.268   |   05:31:59   |   50:41:49   |
29540       |       -51605.3   |       -50976.3   |       -628.924   |   05:32:13   |   50:41:40   |
29560       |       -51600.9   |       -50971.5   |       -629.367   |   05:32:27   |   50:41:32   |
29580       |       -51595.8   |       -50967.2   |       -628.643   |   05:32:41   |   50:41:23   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
29600       |       -51608.9   |       -50982.9   |       -625.923   |   05:32:55   |   50:41:14   |
29620       |       -51597.9   |       -50972.7   |       -625.178   |   05:33:08   |   50:40:56   |
29640       |       -51598.3   |       -50967.1   |       -631.194   |   05:33:22   |   50:40:47   |
29660       |       -51599.9   |       -50977.7   |       -622.202   |   05:33:36   |   50:40:38   |
29680       |       -51599.7   |       -50974.4   |       -625.217   |   05:33:49   |   50:40:20   |
29700       |       -51602.1   |       -50978.1   |       -624.084   |   05:34:04   |   50:40:20   |
29720       |       -51600.3   |       -50973.1   |       -627.261   |   05:34:18   |   50:40:11   |
29740       |       -51597.8   |       -50974.5   |        -623.26   |   05:34:32   |   50:40:02   |
29760       |       -51589.3   |       -50968.8   |       -620.576   |   05:34:46   |   50:39:53   |
29780       |       -51596.1   |       -50971.8   |       -624.307   |   05:34:59   |   50:39:35   |
29800       |       -51593.9   |         -50974   |        -619.84   |   05:35:13   |   50:39:26   |
29820       |       -51601.7   |       -50974.3   |       -627.392   |   05:35:26   |   50:39:08   |
29840       |         -51598   |       -50969.6   |       -628.468   |   05:35:40   |   50:38:59   |
29860       |       -51586.3   |       -50956.7   |       -629.524   |   05:35:54   |   50:38:50   |
29880       |       -51596.7   |       -50967.7   |       -628.966   |   05:36:08   |   50:38:41   |
29900       |       -51600.5   |       -50971.2   |       -629.288   |   05:36:22   |   50:38:32   |
29920       |       -51611.8   |       -50982.8   |       -629.044   |   05:36:35   |   50:38:14   |
29940       |       -51601.4   |       -50971.7   |       -629.658   |   05:36:48   |   50:37:56   |
29960       |       -51601.8   |       -50976.5   |       -625.333   |   05:37:02   |   50:37:47   |
29980       |       -51602.7   |       -50978.6   |       -624.127   |   05:37:16   |   50:37:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
30000       |       -51595.3   |       -50976.6   |        -618.65   |   05:37:29   |   50:37:21   |
30020       |       -51605.9   |       -50979.7   |       -626.162   |   05:37:43   |   50:37:12   |
30040       |       -51589.7   |         -50970   |       -619.727   |   05:37:57   |   50:37:03   |
30060       |       -51606.1   |       -50981.2   |       -624.947   |   05:38:11   |   50:36:53   |
30080       |       -51587.3   |       -50969.3   |       -617.963   |   05:38:25   |   50:36:44   |
30100       |       -51586.8   |       -50973.5   |       -613.277   |   05:38:39   |   50:36:35   |
30120       |       -51600.5   |         -50987   |       -613.505   |   05:38:53   |   50:36:26   |
30140       |       -51591.1   |       -50976.4   |       -614.683   |   05:39:06   |   50:36:08   |
30160       |       -51600.1   |         -50982   |       -618.145   |   05:39:20   |   50:35:59   |
30180       |       -51595.5   |         -50976   |        -619.51   |   05:39:34   |   50:35:50   |
30200       |       -51593.7   |       -50969.1   |       -624.661   |   05:39:48   |   50:35:41   |
30220       |       -51617.3   |       -50990.3   |       -627.022   |   05:40:02   |   50:35:32   |
30240       |       -51616.6   |       -50986.9   |       -629.704   |   05:40:16   |   50:35:23   |
30260       |       -51591.6   |       -50967.3   |       -624.265   |   05:40:29   |   50:35:05   |
30280       |       -51602.9   |       -50973.2   |       -629.708   |   05:40:43   |   50:34:56   |
30300       |       -51611.7   |         -50984   |       -627.713   |   05:40:56   |   50:34:38   |
30320       |         -51603   |       -50979.3   |       -623.753   |   05:41:10   |   50:34:29   |
30340       |       -51605.4   |       -50980.6   |       -624.805   |   05:41:23   |   50:34:11   |
30360       |         -51586   |       -50961.4   |       -624.559   |   05:41:37   |   50:34:02   |
30380       |       -51609.7   |       -50986.2   |       -623.483   |   05:41:51   |   50:33:53   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
30400       |       -51607.5   |       -50984.6   |       -622.947   |   05:42:05   |   50:33:44   |
30420       |         -51593   |       -50967.3   |       -625.695   |   05:42:19   |   50:33:35   |
30440       |       -51613.6   |         -50992   |       -621.523   |   05:42:32   |   50:33:17   |
30460       |       -51609.4   |       -50986.3   |       -623.032   |   05:42:46   |   50:33:08   |
30480       |       -51613.6   |       -50989.3   |       -624.336   |   05:42:59   |   50:32:50   |
30500       |       -51618.2   |       -50990.6   |       -627.614   |   05:43:13   |   50:32:41   |
30520       |       -51603.3   |       -50979.7   |       -623.645   |   05:43:26   |   50:32:23   |
30540       |       -51613.7   |       -50989.8   |       -623.915   |   05:43:40   |   50:32:14   |
30560       |       -51608.9   |         -50984   |       -624.941   |   05:43:54   |   50:32:04   |
30580       |       -51613.4   |       -50987.4   |       -626.045   |   05:44:08   |   50:31:55   |
30600       |       -51609.3   |       -50987.7   |       -621.638   |   05:44:21   |   50:31:37   |
30620       |       -51603.7   |         -50985   |       -618.736   |   05:44:34   |   50:31:19   |
30640       |         -51601   |       -50977.3   |       -623.679   |   05:44:48   |   50:31:10   |
30660       |       -51605.8   |       -50983.6   |       -622.204   |   05:45:02   |   50:31:01   |
30680       |       -51610.3   |       -50989.4   |       -620.918   |   05:45:16   |   50:30:52   |
30700       |       -51606.2   |       -50991.4   |       -614.807   |   05:45:29   |   50:30:34   |
30720       |       -51598.9   |       -50982.8   |       -616.149   |   05:45:44   |   50:30:34   |
30740       |       -51608.8   |       -50992.7   |       -616.073   |   05:45:58   |   50:30:24   |
30760       |       -51604.9   |       -50989.2   |       -615.681   |   05:46:11   |   50:30:07   |
30780       |         -51613   |       -50998.3   |       -614.764   |   05:46:25   |   50:29:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
30800       |         -51600   |       -50979.1   |       -620.835   |   05:46:39   |   50:29:48   |
30820       |         -51597   |       -50980.6   |       -616.353   |   05:46:53   |   50:29:39   |
30840       |       -51602.9   |       -50987.3   |       -615.593   |   05:47:08   |   50:29:39   |
30860       |       -51600.4   |       -50982.4   |       -617.976   |   05:47:21   |   50:29:21   |
30880       |       -51599.7   |       -50984.5   |       -615.219   |   05:47:35   |   50:29:11   |
30900       |         -51606   |       -50991.4   |       -614.663   |   05:47:48   |   50:28:53   |
30920       |       -51633.4   |       -51017.9   |       -615.557   |   05:48:02   |   50:28:44   |
30940       |       -51607.7   |       -50993.3   |       -614.408   |   05:48:16   |   50:28:35   |
30960       |       -51605.9   |       -50989.9   |       -615.974   |   05:48:30   |   50:28:26   |
30980       |       -51612.4   |       -50998.8   |       -613.565   |   05:48:44   |   50:28:17   |
31000       |       -51602.8   |       -50990.3   |       -612.494   |   05:48:59   |   50:28:16   |
31020       |       -51610.1   |         -50997   |       -613.019   |   05:49:13   |   50:28:07   |
31040       |       -51618.7   |       -51000.5   |       -618.184   |   05:49:27   |   50:27:57   |
31060       |       -51595.6   |       -50983.7   |       -611.908   |   05:49:41   |   50:27:48   |
31080       |       -51604.8   |       -50994.5   |       -610.245   |   05:49:54   |   50:27:30   |
31100       |       -51616.9   |       -51001.6   |         -615.3   |   05:50:08   |   50:27:21   |
31120       |       -51603.5   |       -50992.8   |       -610.608   |   05:50:22   |   50:27:12   |
31140       |       -51624.1   |       -51005.8   |       -618.307   |   05:50:36   |   50:27:02   |
31160       |       -51620.3   |       -51004.9   |       -615.439   |   05:50:49   |   50:26:45   |
31180       |       -51599.1   |       -50984.6   |       -614.583   |   05:51:04   |   50:26:44   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
31200       |       -51614.3   |       -51001.1   |       -613.156   |   05:51:18   |   50:26:35   |
31220       |         -51598   |       -50978.8   |       -619.188   |   05:51:31   |   50:26:17   |
31240       |       -51604.1   |       -50973.5   |       -630.591   |   05:51:45   |   50:26:07   |
31260       |       -51612.4   |       -50986.7   |       -625.684   |   05:51:58   |   50:25:49   |
31280       |       -51608.9   |         -50983   |       -625.911   |   05:52:12   |   50:25:40   |
31300       |         -51616   |       -50995.8   |       -620.147   |   05:52:25   |   50:25:22   |
31320       |       -51611.6   |       -50981.9   |       -629.683   |   05:52:39   |   50:25:13   |
31340       |       -51604.8   |       -50979.4   |       -625.422   |   05:52:52   |   50:24:55   |
31360       |       -51602.9   |       -50979.9   |       -623.022   |   05:53:05   |   50:24:37   |
31380       |       -51606.1   |       -50987.6   |       -618.515   |   05:53:18   |   50:24:19   |
31400       |       -51597.2   |         -50983   |       -614.248   |   05:53:32   |   50:24:10   |
31420       |       -51600.6   |       -50987.8   |       -612.872   |   05:53:46   |   50:24:01   |
31440       |       -51612.2   |       -50995.2   |       -616.998   |   05:54:00   |   50:23:51   |
31460       |       -51609.9   |         -50994   |       -615.901   |   05:54:14   |   50:23:42   |
31480       |       -51597.1   |       -50977.1   |       -620.032   |   05:54:27   |   50:23:24   |
31500       |       -51598.6   |       -50987.6   |        -610.99   |   05:54:41   |   50:23:15   |
31520       |       -51602.3   |       -50984.3   |       -618.052   |   05:54:54   |   50:22:57   |
31540       |       -51610.3   |       -50995.4   |       -614.945   |   05:55:08   |   50:22:47   |
31560       |       -51601.2   |       -50991.8   |       -609.414   |   05:55:21   |   50:22:30   |
31580       |       -51590.6   |         -50981   |       -609.652   |   05:55:35   |   50:22:20   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
31600       |       -51603.2   |       -50992.6   |       -610.544   |   05:55:49   |   50:22:11   |
31620       |       -51611.3   |       -51006.3   |       -604.978   |   05:56:03   |   50:22:02   |
31640       |       -51602.5   |       -50992.6   |       -609.938   |   05:56:17   |   50:21:52   |
31660       |         -51608   |       -51003.1   |       -604.927   |   05:56:31   |   50:21:43   |
31680       |       -51603.3   |       -50992.1   |       -611.196   |   05:56:45   |   50:21:33   |
31700       |       -51604.2   |       -50991.7   |       -612.414   |   05:56:59   |   50:21:24   |
31720       |       -51605.8   |       -50987.9   |       -617.876   |   05:57:14   |   50:21:23   |
31740       |       -51604.4   |         -50988   |       -616.396   |   05:57:29   |   50:21:22   |
31760       |       -51600.2   |       -50983.1   |        -617.05   |   05:57:43   |   50:21:13   |
31780       |       -51605.1   |       -50986.7   |       -618.476   |   05:57:56   |   50:20:55   |
31800       |       -51596.9   |       -50981.6   |       -615.364   |   05:58:10   |   50:20:45   |
31820       |         -51594   |       -50976.8   |       -617.198   |   05:58:24   |   50:20:36   |
31840       |       -51588.9   |       -50968.9   |       -619.997   |   05:58:37   |   50:20:18   |
31860       |       -51608.3   |       -50992.2   |       -616.102   |   05:58:51   |   50:20:09   |
31880       |       -51600.8   |       -50983.5   |        -617.26   |   05:59:06   |   50:20:08   |
31900       |       -51609.1   |         -50994   |        -615.08   |   05:59:20   |   50:19:58   |
31920       |       -51614.8   |       -50994.7   |       -620.043   |   05:59:34   |   50:19:49   |
31940       |       -51612.9   |       -50990.1   |       -622.809   |   05:59:48   |   50:19:39   |
31960       |       -51617.2   |       -50992.5   |       -624.718   |   06:00:01   |   50:19:21   |
31980       |       -51613.2   |         -50992   |        -621.18   |   06:00:15   |   50:19:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
32000       |       -51613.9   |       -50991.9   |        -621.94   |   06:00:29   |   50:19:02   |
32020       |       -51612.4   |       -50992.9   |       -619.455   |   06:00:44   |   50:19:01   |
32040       |       -51624.5   |         -51003   |       -621.499   |   06:00:58   |   50:18:52   |
32060       |       -51607.4   |       -50982.9   |        -624.49   |   06:01:11   |   50:18:34   |
32080       |       -51626.1   |       -50999.7   |       -626.371   |   06:01:25   |   50:18:24   |
32100       |       -51606.9   |       -50989.7   |       -617.233   |   06:01:39   |   50:18:15   |
32120       |       -51606.1   |       -50988.2   |       -617.839   |   06:01:53   |   50:18:05   |
32140       |       -51609.4   |       -50985.9   |       -623.501   |   06:02:07   |   50:17:56   |
32160       |       -51611.5   |       -50991.3   |       -620.258   |   06:02:20   |   50:17:38   |
32180       |       -51609.6   |       -50985.3   |       -624.297   |   06:02:33   |   50:17:20   |
32200       |       -51617.3   |         -51000   |       -617.346   |   06:02:47   |   50:17:11   |
32220       |       -51600.3   |       -50980.3   |       -619.983   |   06:03:02   |   50:17:09   |
32240       |       -51598.3   |       -50979.8   |        -618.57   |   06:03:16   |   50:17:00   |
32260       |       -51602.1   |       -50983.9   |       -618.111   |   06:03:31   |   50:16:59   |
32280       |       -51618.7   |       -51000.9   |       -617.862   |   06:03:44   |   50:16:41   |
32300       |       -51621.4   |       -51007.2   |       -614.263   |   06:03:58   |   50:16:31   |
32320       |       -51635.3   |       -51016.3   |       -618.991   |   06:04:12   |   50:16:22   |
32340       |       -51629.1   |       -51014.2   |       -614.929   |   06:04:26   |   50:16:12   |
32360       |       -51627.9   |       -51007.5   |       -620.389   |   06:04:39   |   50:15:54   |
32380       |         -51617   |       -51000.1   |       -616.826   |   06:04:53   |   50:15:45   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
32400       |       -51608.8   |       -50993.7   |       -615.069   |   06:05:07   |   50:15:35   |
32420       |       -51595.3   |       -50985.6   |       -609.651   |   06:05:21   |   50:15:26   |
32440       |       -51615.9   |       -51006.1   |        -609.82   |   06:05:35   |   50:15:16   |
32460       |         -51613   |       -50996.7   |       -616.333   |   06:05:48   |   50:14:58   |
32480       |       -51600.6   |       -50985.5   |       -615.171   |   06:06:02   |   50:14:48   |
32500       |         -51614   |       -50993.9   |       -620.071   |   06:06:16   |   50:14:39   |
32520       |       -51592.4   |         -50974   |       -618.371   |   06:06:31   |   50:14:38   |
32540       |       -51608.1   |       -50985.9   |       -622.164   |   06:06:45   |   50:14:28   |
32560       |       -51613.2   |       -51000.2   |       -612.923   |   06:06:59   |   50:14:18   |
32580       |       -51596.3   |       -50982.9   |       -613.403   |   06:07:12   |   50:14:00   |
32600       |       -51614.9   |       -51002.2   |       -612.726   |   06:07:26   |   50:13:51   |
32620       |       -51591.4   |       -50977.1   |        -614.31   |   06:07:40   |   50:13:41   |
32640       |         -51611   |       -50993.2   |       -617.792   |   06:07:53   |   50:13:23   |
32660       |         -51604   |       -50995.1   |       -608.927   |   06:08:06   |   50:13:06   |
32680       |       -51601.1   |       -50987.4   |       -613.676   |   06:08:20   |   50:12:56   |
32700       |       -51599.3   |       -50990.7   |       -608.614   |   06:08:34   |   50:12:46   |
32720       |       -51604.5   |       -50993.3   |       -611.204   |   06:08:48   |   50:12:37   |
32740       |       -51590.5   |       -50976.3   |       -614.204   |   06:09:01   |   50:12:19   |
32760       |       -51605.1   |       -50997.4   |       -607.622   |   06:09:15   |   50:12:09   |
32780       |         -51590   |       -50978.9   |       -611.068   |   06:09:28   |   50:11:51   |


