Starting job 16490075 on c5-60 on Saga at Wed Dec 24 13:13:30 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UExp_rhinos.Rev"
   Processing of file "scripts/model_UExp_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 47 different moves in a random move schedule with 143 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
26050       |         -57119   |         -56509   |       -610.069   |   05:17:48   |   157:21:53   |
26100       |       -57104.5   |       -56495.4   |       -609.103   |   05:18:24   |   157:20:59   |
26150       |       -57100.6   |       -56492.1   |        -608.45   |   05:19:00   |   157:20:04   |
26200       |         -57111   |       -56499.7   |       -611.318   |   05:19:37   |   157:19:40   |
26250       |       -57104.4   |       -56492.6   |       -611.766   |   05:20:14   |   157:19:15   |
26300       |       -57117.7   |       -56507.5   |       -610.252   |   05:20:51   |   157:18:50   |
26350       |       -57101.8   |       -56495.8   |       -606.013   |   05:21:26   |   157:17:27   |
26400       |       -57099.3   |       -56493.5   |        -605.75   |   05:22:02   |   157:16:33   |
26450       |       -57106.1   |       -56502.3   |       -603.796   |   05:22:38   |   157:15:39   |
26500       |       -57127.4   |       -56524.5   |       -602.981   |   05:23:15   |   157:15:14   |
26550       |       -57108.7   |       -56502.2   |       -606.485   |   05:23:53   |   157:15:18   |
26600       |       -57109.6   |       -56501.9   |       -607.687   |   05:24:29   |   157:14:24   |
26650       |       -57117.5   |       -56506.1   |       -611.368   |   05:25:04   |   157:13:01   |
26700       |       -57112.7   |       -56505.1   |       -607.515   |   05:25:41   |   157:12:37   |
26750       |       -57110.4   |       -56500.8   |       -609.669   |   05:26:16   |   157:11:14   |
26800       |         -57114   |       -56514.6   |       -599.421   |   05:26:53   |   157:10:49   |
26850       |       -57114.7   |       -56499.8   |       -614.929   |   05:27:30   |   157:10:24   |
26900       |       -57123.5   |       -56516.1   |       -607.311   |   05:28:06   |   157:09:31   |
26950       |       -57114.3   |       -56504.5   |       -609.796   |   05:28:43   |   157:09:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
27000       |         -57117   |       -56506.4   |        -610.57   |   05:29:20   |   157:08:41   |
27050       |       -57114.5   |       -56509.5   |        -605.02   |   05:29:56   |   157:07:47   |
27100       |       -57119.5   |       -56513.4   |       -606.138   |   05:30:33   |   157:07:23   |
27150       |       -57130.1   |       -56526.5   |       -603.615   |   05:31:10   |   157:06:58   |
27200       |         -57131   |       -56527.1   |       -603.936   |   05:31:45   |   157:05:36   |
27250       |       -57111.6   |       -56512.8   |       -598.769   |   05:32:22   |   157:05:11   |
27300       |       -57111.8   |       -56508.9   |       -602.982   |   05:32:58   |   157:04:17   |
27350       |       -57109.7   |       -56513.3   |       -596.416   |   05:33:35   |   157:03:52   |
27400       |       -57111.7   |       -56510.2   |       -601.556   |   05:34:12   |   157:03:27   |
27450       |       -57116.7   |       -56508.1   |       -608.633   |   05:34:49   |   157:03:02   |
27500       |         -57103   |         -56487   |       -615.928   |   05:35:25   |   157:02:09   |
27550       |       -57115.4   |       -56495.9   |       -619.574   |   05:36:02   |   157:01:44   |
27600       |       -57120.5   |         -56507   |       -613.487   |   05:36:39   |   157:01:19   |
27650       |       -57120.8   |       -56500.1   |       -620.681   |   05:37:16   |   157:00:54   |
27700       |       -57112.5   |       -56501.3   |       -611.223   |   05:37:53   |   157:00:28   |
27750       |       -57116.4   |         -56504   |       -612.393   |   05:38:29   |   156:59:35   |
27800       |       -57102.7   |       -56496.3   |       -606.346   |   05:39:05   |   156:58:42   |
27850       |       -57107.2   |       -56495.3   |       -611.941   |   05:39:42   |   156:58:17   |
27900       |       -57109.7   |       -56498.4   |       -611.355   |   05:40:18   |   156:57:24   |
27950       |         -57100   |         -56489   |        -611.03   |   05:40:55   |   156:56:59   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
28000       |       -57104.8   |         -56499   |         -605.8   |   05:41:32   |   156:56:33   |
28050       |       -57100.7   |       -56486.8   |       -613.925   |   05:42:10   |   156:56:35   |
28100       |       -57095.9   |       -56488.8   |       -607.021   |   05:42:48   |   156:56:37   |
28150       |       -57106.4   |       -56490.7   |        -615.71   |   05:43:26   |   156:56:39   |
28200       |       -57109.2   |       -56503.1   |       -606.091   |   05:44:03   |   156:56:14   |
28250       |       -57096.6   |       -56485.5   |       -611.053   |   05:44:40   |   156:55:48   |
28300       |       -57105.6   |       -56487.9   |       -617.621   |   05:45:17   |   156:55:22   |
28350       |       -57104.3   |       -56481.7   |        -622.54   |   05:45:54   |   156:54:56   |
28400       |         -57112   |       -56497.2   |       -614.819   |   05:46:32   |   156:54:58   |
28450       |       -57130.9   |       -56518.5   |        -612.41   |   05:47:07   |   156:53:37   |
28500       |       -57104.2   |       -56500.9   |       -603.304   |   05:47:44   |   156:53:12   |
28550       |       -57105.9   |       -56504.8   |       -601.127   |   05:48:22   |   156:53:13   |
28600       |       -57101.9   |       -56498.4   |       -603.459   |   05:48:58   |   156:52:20   |
28650       |       -57100.6   |         -56504   |       -596.628   |   05:49:36   |   156:52:21   |
28700       |         -57103   |       -56507.8   |       -595.227   |   05:50:12   |   156:51:28   |
28750       |       -57105.6   |       -56505.1   |       -600.453   |   05:50:49   |   156:51:02   |
28800       |         -57114   |       -56511.4   |       -602.654   |   05:51:26   |   156:50:36   |
28850       |       -57098.1   |       -56492.6   |       -605.538   |   05:52:03   |   156:50:10   |
28900       |       -57110.4   |       -56501.9   |       -608.484   |   05:52:39   |   156:49:17   |
28950       |       -57114.6   |       -56502.3   |       -612.333   |   05:53:20   |   156:50:37   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
29000       |         -57108   |       -56499.1   |       -608.963   |   05:54:03   |   156:52:50   |
29050       |       -57102.7   |       -56493.3   |       -609.462   |   05:54:45   |   156:54:36   |
29100       |       -57115.2   |       -56501.9   |       -613.257   |   05:55:27   |   156:56:22   |
29150       |       -57102.8   |       -56494.2   |       -608.647   |   05:56:08   |   156:57:40   |
29200       |       -57108.3   |       -56501.8   |       -606.522   |   05:56:46   |   156:57:39   |
29250       |       -57118.5   |       -56512.3   |       -606.129   |   05:57:24   |   156:57:38   |
29300       |       -57103.3   |       -56503.6   |       -599.794   |   05:58:02   |   156:57:37   |
29350       |       -57114.3   |       -56513.2   |       -601.156   |   05:58:39   |   156:57:09   |
29400       |         -57112   |       -56506.4   |        -605.66   |   05:59:16   |   156:56:41   |
29450       |       -57116.3   |       -56519.3   |       -596.947   |   05:59:53   |   156:56:14   |
29500       |       -57102.9   |       -56500.4   |       -602.484   |   06:00:29   |   156:55:20   |
29550       |       -57106.3   |       -56507.5   |       -598.709   |   06:01:06   |   156:54:52   |
29600       |       -57106.7   |       -56508.9   |       -597.821   |   06:01:43   |   156:54:24   |
29650       |       -57095.9   |       -56490.8   |       -605.072   |   06:02:20   |   156:53:56   |
29700       |       -57108.8   |       -56500.7   |       -608.038   |   06:02:57   |   156:53:28   |
29750       |       -57107.3   |       -56491.6   |       -615.721   |   06:03:33   |   156:52:35   |
29800       |       -57089.5   |         -56493   |       -596.476   |   06:04:11   |   156:52:33   |
29850       |       -57110.6   |       -56512.2   |       -598.472   |   06:04:47   |   156:51:39   |
29900       |         -57109   |       -56514.1   |        -594.92   |   06:05:23   |   156:50:45   |
29950       |       -57118.9   |       -56519.6   |        -599.23   |   06:05:59   |   156:49:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
30000       |       -57102.5   |       -56509.5   |       -593.007   |   06:06:37   |   156:49:49   |
30050       |         -57105   |       -56502.1   |       -602.896   |   06:07:14   |   156:49:21   |
30100       |       -57094.1   |       -56485.7   |       -608.378   |   06:07:50   |   156:48:28   |
30150       |       -57126.5   |       -56518.5   |       -608.073   |   06:08:28   |   156:48:25   |
30200       |       -57119.4   |       -56513.1   |        -606.32   |   06:09:05   |   156:47:57   |
30250       |         -57119   |       -56516.5   |       -602.486   |   06:09:41   |   156:47:03   |
30300       |         -57118   |         -56510   |       -607.989   |   06:10:17   |   156:46:10   |
30350       |       -57109.2   |       -56512.8   |       -596.336   |   06:10:53   |   156:45:17   |
30400       |       -57105.7   |       -56506.8   |       -598.901   |   06:11:30   |   156:44:48   |
30450       |       -57119.2   |       -56515.9   |       -603.331   |   06:12:07   |   156:44:20   |
30500       |       -57105.4   |       -56505.1   |       -600.291   |   06:12:44   |   156:43:52   |
30550       |       -57124.5   |       -56516.4   |        -608.09   |   06:13:21   |   156:43:24   |
30600       |       -57129.4   |       -56518.8   |       -610.547   |   06:13:57   |   156:42:31   |
30650       |       -57102.3   |       -56489.7   |       -612.566   |   06:14:34   |   156:42:03   |
30700       |         -57125   |       -56516.1   |       -608.875   |   06:15:10   |   156:41:09   |
30750       |       -57116.1   |       -56504.5   |       -611.573   |   06:15:47   |   156:40:41   |
30800       |       -57105.9   |       -56493.9   |       -611.985   |   06:16:23   |   156:39:48   |
30850       |       -57107.6   |       -56501.3   |       -606.233   |   06:17:00   |   156:39:20   |
30900       |       -57118.9   |         -56512   |       -606.947   |   06:17:36   |   156:38:27   |
30950       |       -57106.5   |       -56501.3   |        -605.26   |   06:18:13   |   156:37:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
31000       |       -57113.3   |       -56507.7   |       -605.625   |   06:18:50   |   156:37:30   |
31050       |       -57122.9   |       -56518.3   |       -604.599   |   06:19:25   |   156:36:12   |
31100       |       -57108.2   |       -56502.1   |       -606.107   |   06:20:01   |   156:35:19   |
31150       |       -57105.6   |       -56495.1   |       -610.477   |   06:20:37   |   156:34:27   |
31200       |       -57105.9   |       -56500.3   |       -605.601   |   06:21:13   |   156:33:34   |
31250       |       -57103.6   |       -56507.8   |       -595.792   |   06:21:50   |   156:33:06   |
31300       |       -57103.7   |       -56497.9   |        -605.75   |   06:22:27   |   156:32:37   |
31350       |       -57102.8   |       -56500.6   |       -602.199   |   06:23:04   |   156:32:09   |
31400       |       -57099.5   |         -56498   |       -601.429   |   06:23:42   |   156:32:05   |
31450       |       -57109.2   |       -56504.1   |       -605.081   |   06:24:19   |   156:31:37   |
31500       |         -57111   |       -56510.7   |       -600.261   |   06:24:56   |   156:31:09   |
31550       |       -57109.2   |       -56504.7   |       -604.541   |   06:25:34   |   156:31:05   |
31600       |       -57110.3   |       -56503.6   |       -606.709   |   06:26:11   |   156:30:36   |
31650       |       -57121.9   |       -56504.1   |       -617.854   |   06:26:47   |   156:29:43   |
31700       |       -57120.4   |       -56514.7   |       -605.698   |   06:27:24   |   156:29:15   |
31750       |       -57123.5   |       -56516.1   |       -607.438   |   06:27:59   |   156:27:58   |
31800       |       -57107.6   |       -56498.7   |       -608.935   |   06:28:36   |   156:27:30   |
31850       |       -57110.9   |       -56495.9   |       -615.036   |   06:29:12   |   156:26:37   |
31900       |       -57113.7   |       -56499.1   |       -614.685   |   06:29:48   |   156:25:44   |
31950       |       -57115.4   |       -56493.6   |       -621.731   |   06:30:25   |   156:25:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
32000       |         -57120   |         -56500   |       -620.013   |   06:31:01   |   156:24:24   |
32050       |       -57116.8   |       -56507.7   |       -609.167   |   06:31:38   |   156:23:55   |
32100       |       -57121.7   |         -56511   |       -610.702   |   06:32:15   |   156:23:27   |
32150       |       -57118.4   |       -56505.4   |       -612.988   |   06:32:51   |   156:22:34   |
32200       |         -57107   |         -56500   |       -607.019   |   06:33:28   |   156:22:06   |
32250       |       -57118.1   |       -56505.4   |       -612.767   |   06:34:03   |   156:20:50   |
32300       |       -57101.8   |       -56494.6   |       -607.164   |   06:34:40   |   156:20:21   |
32350       |       -57117.9   |       -56508.5   |        -609.41   |   06:35:17   |   156:19:53   |
32400       |         -57121   |         -56515   |       -606.039   |   06:35:54   |   156:19:24   |
32450       |       -57113.6   |       -56506.2   |       -607.456   |   06:36:30   |   156:18:32   |
32500       |       -57102.9   |       -56493.7   |       -609.236   |   06:37:08   |   156:18:27   |
32550       |       -57122.5   |       -56506.8   |       -615.667   |   06:37:46   |   156:18:22   |
32600       |       -57129.4   |       -56519.2   |       -610.225   |   06:38:22   |   156:17:30   |
32650       |       -57118.3   |       -56516.5   |       -601.804   |   06:38:59   |   156:17:01   |
32700       |       -57105.3   |       -56493.5   |        -611.79   |   06:39:35   |   156:16:09   |
32750       |       -57107.6   |         -56502   |       -605.537   |   06:40:13   |   156:16:04   |
32800       |       -57104.6   |       -56500.9   |       -603.727   |   06:40:52   |   156:16:22   |
32850       |       -57111.6   |         -56513   |       -598.566   |   06:41:27   |   156:15:06   |
32900       |       -57097.7   |       -56500.6   |        -597.09   |   06:42:04   |   156:14:37   |
32950       |       -57103.7   |       -56505.6   |       -598.168   |   06:42:41   |   156:14:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
33000       |       -57109.5   |       -56506.4   |       -603.158   |   06:43:16   |   156:12:53   |
33050       |       -57094.7   |       -56494.3   |       -600.366   |   06:43:53   |   156:12:24   |
33100       |       -57095.1   |       -56484.4   |       -610.636   |   06:44:30   |   156:11:56   |
33150       |       -57092.5   |       -56486.4   |       -606.095   |   06:45:08   |   156:11:50   |
33200       |       -57103.3   |         -56495   |        -608.27   |   06:45:44   |   156:10:58   |
33250       |         -57095   |       -56490.5   |       -604.558   |   06:46:20   |   156:10:06   |
33300       |       -57119.6   |       -56515.7   |       -603.913   |   06:46:57   |   156:09:37   |
33350       |       -57117.8   |         -56509   |       -608.798   |   06:47:34   |   156:09:08   |
33400       |       -57116.6   |       -56504.7   |       -611.851   |   06:48:10   |   156:08:16   |
33450       |       -57130.7   |       -56518.6   |       -612.054   |   06:48:46   |   156:07:25   |
33500       |       -57142.5   |       -56526.3   |       -616.271   |   06:49:22   |   156:06:33   |
33550       |       -57133.5   |       -56513.9   |       -619.673   |   06:49:58   |   156:05:41   |
33600       |       -57106.9   |       -56488.3   |       -618.623   |   06:50:34   |   156:04:49   |
33650       |       -57114.4   |       -56495.4   |       -618.954   |   06:51:11   |   156:04:20   |
33700       |       -57107.6   |       -56492.2   |       -615.379   |   06:51:48   |   156:03:52   |
33750       |       -57122.8   |       -56505.6   |       -617.239   |   06:52:26   |   156:03:45   |
33800       |       -57113.4   |       -56498.8   |       -614.589   |   06:53:03   |   156:03:16   |
33850       |       -57105.8   |       -56487.5   |       -618.244   |   06:53:40   |   156:02:47   |
33900       |       -57121.6   |       -56506.8   |       -614.834   |   06:54:16   |   156:01:56   |
33950       |       -57106.9   |       -56490.2   |       -616.634   |   06:54:53   |   156:01:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
34000       |       -57118.5   |         -56520   |        -598.55   |   06:55:30   |   156:00:58   |
34050       |       -57111.6   |       -56506.1   |       -605.581   |   06:56:08   |   156:00:51   |
34100       |       -57098.9   |       -56494.2   |       -604.709   |   06:56:46   |   156:00:45   |
34150       |       -57107.7   |         -56500   |       -607.704   |   06:57:24   |   156:00:38   |
34200       |       -57108.4   |       -56496.9   |       -611.571   |   06:58:02   |   156:00:31   |
34250       |       -57098.2   |       -56478.9   |       -619.274   |   06:58:40   |   156:00:24   |
34300       |       -57109.6   |       -56504.4   |       -605.236   |   06:59:18   |   156:00:17   |
34350       |       -57107.3   |         -56492   |       -615.328   |   06:59:57   |   156:00:32   |
34400       |       -57128.8   |       -56520.5   |       -608.336   |   07:00:34   |   156:00:03   |
34450       |       -57110.9   |       -56503.6   |       -607.321   |   07:01:11   |   155:59:33   |
34500       |       -57114.9   |       -56515.4   |       -599.548   |   07:01:48   |   155:59:04   |
34550       |       -57102.5   |       -56498.5   |       -604.073   |   07:02:24   |   155:58:12   |
34600       |       -57117.6   |       -56508.8   |       -608.731   |   07:03:01   |   155:57:42   |
34650       |       -57123.6   |       -56509.3   |        -614.28   |   07:03:37   |   155:56:51   |
34700       |       -57108.9   |       -56493.9   |       -615.012   |   07:04:14   |   155:56:21   |
34750       |         -57114   |         -56502   |       -611.978   |   07:04:50   |   155:55:30   |
34800       |         -57113   |       -56499.7   |        -613.22   |   07:05:27   |   155:55:00   |
34850       |       -57134.8   |       -56509.3   |       -625.505   |   07:06:03   |   155:54:09   |
34900       |       -57113.9   |       -56503.9   |       -610.048   |   07:06:38   |   155:52:55   |
34950       |       -57102.2   |       -56494.6   |       -607.583   |   07:07:14   |   155:52:04   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
35000       |       -57119.4   |       -56511.1   |       -608.323   |   07:07:51   |   155:51:34   |
35050       |         -57115   |       -56499.9   |       -615.149   |   07:08:27   |   155:50:43   |
35100       |       -57093.3   |       -56481.5   |       -611.735   |   07:09:04   |   155:50:13   |
35150       |       -57113.6   |       -56500.1   |       -613.548   |   07:09:41   |   155:49:44   |
35200       |       -57110.3   |       -56495.2   |       -615.144   |   07:10:18   |   155:49:14   |
35250       |         -57103   |       -56489.9   |       -613.079   |   07:10:54   |   155:48:23   |
35300       |       -57110.2   |       -56493.2   |       -616.998   |   07:11:30   |   155:47:32   |
35350       |       -57114.4   |       -56508.6   |       -605.795   |   07:12:06   |   155:46:41   |
35400       |       -57104.1   |       -56498.6   |       -605.537   |   07:12:43   |   155:46:11   |
35450       |       -57115.5   |       -56510.3   |       -605.185   |   07:13:20   |   155:45:41   |
35500       |       -57105.2   |       -56500.9   |       -604.314   |   07:13:56   |   155:44:50   |
35550       |         -57105   |       -56497.8   |       -607.256   |   07:14:32   |   155:43:59   |
35600       |       -57110.2   |       -56507.7   |        -602.49   |   07:15:09   |   155:43:30   |
35650       |       -57121.1   |       -56508.5   |       -612.627   |   07:15:47   |   155:43:21   |
35700       |       -57107.5   |       -56499.1   |        -608.34   |   07:16:24   |   155:42:52   |
35750       |       -57114.7   |         -56509   |       -605.657   |   07:17:01   |   155:42:22   |
35800       |       -57105.5   |       -56488.2   |       -617.318   |   07:17:38   |   155:41:52   |
35850       |       -57090.7   |       -56480.7   |       -610.016   |   07:18:15   |   155:41:23   |
35900       |       -57116.3   |       -56504.7   |       -611.626   |   07:18:52   |   155:40:53   |
35950       |       -57110.4   |       -56492.2   |       -618.249   |   07:19:28   |   155:40:02   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
36000       |       -57118.5   |       -56504.8   |       -613.714   |   07:20:04   |   155:39:11   |
36050       |       -57099.9   |       -56494.6   |       -605.211   |   07:20:41   |   155:38:41   |
36100       |       -57102.2   |       -56492.6   |        -609.59   |   07:21:17   |   155:37:50   |
36150       |       -57109.1   |       -56498.9   |       -610.187   |   07:21:53   |   155:37:00   |
36200       |       -57107.6   |       -56486.8   |        -620.81   |   07:22:29   |   155:36:09   |
36250       |       -57117.9   |         -56504   |        -613.92   |   07:23:05   |   155:35:18   |
36300       |       -57119.4   |       -56506.5   |       -612.909   |   07:23:41   |   155:34:27   |
36350       |       -57111.6   |         -56497   |       -614.564   |   07:24:18   |   155:33:58   |
36400       |       -57113.6   |       -56498.8   |       -614.767   |   07:24:56   |   155:33:49   |
36450       |       -57107.6   |       -56492.7   |       -614.958   |   07:25:33   |   155:33:19   |
36500       |       -57126.2   |       -56512.7   |       -613.457   |   07:26:11   |   155:33:10   |
36550       |       -57113.8   |       -56497.7   |        -616.03   |   07:26:48   |   155:32:40   |
36600       |         -57116   |       -56502.3   |       -613.711   |   07:27:26   |   155:32:31   |
36650       |       -57108.9   |       -56501.4   |       -607.475   |   07:28:02   |   155:31:41   |
36700       |       -57124.3   |       -56519.9   |       -604.358   |   07:28:39   |   155:31:11   |
36750       |       -57094.8   |       -56487.3   |       -607.505   |   07:29:16   |   155:30:41   |
36800       |       -57103.3   |         -56495   |       -608.335   |   07:29:53   |   155:30:11   |
36850       |       -57116.3   |       -56509.7   |        -606.62   |   07:30:30   |   155:29:41   |
36900       |       -57108.2   |       -56505.2   |       -602.981   |   07:31:06   |   155:28:50   |
36950       |       -57124.3   |       -56504.6   |       -619.696   |   07:31:43   |   155:28:20   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
37000       |       -57110.6   |       -56500.2   |       -610.403   |   07:32:19   |   155:27:30   |
37050       |       -57109.4   |       -56495.1   |       -614.231   |   07:32:56   |   155:27:00   |
37100       |       -57110.4   |       -56498.8   |       -611.617   |   07:33:33   |   155:26:30   |
37150       |       -57109.9   |       -56505.5   |       -604.431   |   07:34:08   |   155:25:19   |
37200       |       -57107.8   |       -56501.7   |       -606.093   |   07:34:43   |   155:24:08   |
37250       |       -57110.6   |       -56496.1   |       -614.461   |   07:35:19   |   155:23:17   |
37300       |       -57096.7   |       -56483.7   |       -612.992   |   07:35:57   |   155:23:08   |
37350       |       -57109.7   |       -56501.5   |       -608.261   |   07:36:33   |   155:22:17   |
37400       |       -57114.5   |       -56496.6   |       -617.895   |   07:37:09   |   155:21:27   |
37450       |       -57118.6   |         -56501   |       -617.648   |   07:37:45   |   155:20:37   |
37500       |       -57118.5   |         -56494   |       -624.488   |   07:38:21   |   155:19:47   |
37550       |       -57121.4   |       -56501.2   |       -620.186   |   07:38:56   |   155:18:36   |
37600       |       -57112.6   |       -56496.2   |       -616.335   |   07:39:33   |   155:18:06   |
37650       |       -57111.6   |       -56503.2   |       -608.426   |   07:40:10   |   155:17:36   |
37700       |       -57139.9   |         -56519   |       -620.937   |   07:40:46   |   155:16:46   |
37750       |       -57122.4   |       -56504.3   |       -618.185   |   07:41:22   |   155:15:56   |
37800       |       -57098.6   |       -56482.9   |       -615.641   |   07:41:59   |   155:15:26   |
37850       |       -57108.6   |       -56489.3   |        -619.27   |   07:42:36   |   155:14:56   |
37900       |       -57122.7   |       -56511.5   |       -611.157   |   07:43:12   |   155:14:06   |
37950       |       -57116.6   |       -56510.9   |       -605.706   |   07:43:48   |   155:13:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
38000       |       -57113.1   |       -56511.7   |       -601.358   |   07:44:23   |   155:12:06   |
38050       |         -57112   |       -56510.4   |       -601.608   |   07:45:00   |   155:11:36   |
38100       |       -57100.4   |       -56499.5   |       -600.857   |   07:45:37   |   155:11:06   |
38150       |         -57101   |       -56500.8   |       -600.249   |   07:46:13   |   155:10:16   |
38200       |       -57100.5   |       -56501.9   |       -598.632   |   07:46:49   |   155:09:26   |
38250       |       -57102.1   |       -56488.5   |        -613.58   |   07:47:25   |   155:08:37   |
38300       |       -57095.7   |       -56487.3   |       -608.386   |   07:48:01   |   155:07:47   |
38350       |       -57107.5   |       -56491.5   |       -615.956   |   07:48:37   |   155:06:57   |
38400       |       -57111.2   |       -56504.3   |       -606.907   |   07:49:13   |   155:06:07   |
38450       |       -57119.9   |       -56519.9   |        -599.99   |   07:49:48   |   155:04:58   |
38500       |       -57120.8   |       -56519.9   |       -600.934   |   07:50:25   |   155:04:28   |
38550       |       -57125.8   |       -56525.7   |        -600.09   |   07:51:01   |   155:03:38   |
38600       |       -57095.2   |       -56486.3   |       -608.941   |   07:51:37   |   155:02:49   |
38650       |       -57107.1   |       -56501.4   |       -605.682   |   07:52:12   |   155:01:40   |
38700       |       -57109.5   |       -56497.4   |       -612.087   |   07:52:48   |   155:00:50   |
38750       |         -57107   |       -56499.5   |       -607.464   |   07:53:25   |   155:00:20   |
38800       |       -57108.5   |       -56500.7   |       -607.823   |   07:54:03   |   155:00:10   |
38850       |       -57103.6   |       -56492.6   |       -610.991   |   07:54:38   |   154:59:01   |
38900       |       -57108.1   |       -56492.2   |       -615.845   |   07:55:14   |   154:58:12   |
38950       |       -57103.7   |       -56494.4   |       -609.244   |   07:55:51   |   154:57:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
39000       |       -57108.3   |       -56506.4   |       -601.954   |   07:56:27   |   154:56:53   |
39050       |         -57125   |       -56515.9   |       -609.111   |   07:57:03   |   154:56:03   |
39100       |       -57110.8   |       -56491.8   |       -618.995   |   07:57:40   |   154:55:33   |
39150       |       -57111.7   |         -56501   |       -610.687   |   07:58:14   |   154:54:05   |
39200       |       -57108.3   |         -56496   |       -612.378   |   07:58:49   |   154:52:57   |
39250       |       -57107.6   |       -56493.1   |       -614.499   |   07:59:25   |   154:52:07   |
39300       |       -57102.8   |       -56495.9   |       -606.917   |   08:00:01   |   154:51:18   |
39350       |       -57110.7   |       -56497.6   |       -613.141   |   08:00:36   |   154:50:10   |
39400       |       -57118.4   |         -56506   |       -612.411   |   08:01:12   |   154:49:21   |
39450       |       -57104.3   |       -56491.1   |       -613.163   |   08:01:47   |   154:48:13   |
39500       |       -57100.2   |       -56485.2   |       -615.053   |   08:02:23   |   154:47:24   |
39550       |       -57115.3   |       -56498.6   |       -616.748   |   08:02:59   |   154:46:35   |
39600       |       -57126.4   |       -56508.2   |       -618.208   |   08:03:35   |   154:45:46   |
39650       |       -57137.3   |       -56511.4   |        -625.91   |   08:04:11   |   154:44:57   |
39700       |       -57122.4   |       -56496.6   |       -625.824   |   08:04:46   |   154:43:49   |
39750       |       -57139.5   |       -56505.2   |        -634.23   |   08:05:22   |   154:43:01   |
39800       |       -57138.9   |       -56506.3   |       -632.643   |   08:05:58   |   154:42:12   |
39850       |       -57137.3   |       -56506.1   |       -631.146   |   08:06:34   |   154:41:23   |
39900       |       -57116.6   |       -56493.3   |       -623.352   |   08:07:11   |   154:40:54   |
39950       |       -57123.2   |       -56503.6   |       -619.639   |   08:07:47   |   154:40:05   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
40000       |       -57122.6   |       -56502.2   |       -620.482   |   08:08:24   |   154:39:36   |
40050       |       -57117.3   |       -56501.9   |       -615.369   |   08:09:02   |   154:39:25   |
40100       |       -57098.6   |       -56490.4   |       -608.194   |   08:09:38   |   154:38:36   |
40150       |       -57111.3   |       -56500.5   |       -610.849   |   08:10:15   |   154:38:07   |
