Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
36350	-57099.16	-56481.02	-618.1418	0.127056	0.134879	0.0834668	2.46997	1.641088	0.02573249	0.01668253	0.01340731	0.6907863	0	56.37857	0.275364	0.382121	0.760006	0.0454106	0.01421932	0.246318	0.610472	1.05773	2.08548	0.7041936	0.9809608
36400	-57092.01	-56477.16	-614.8451	0.128868	0.125129	0.0882475	2.31723	1.806322	0.02704709	0.01681201	0.03605463	0.4897736	0	55.70387	0.301216	0.36129	0.740441	0.0335247	0.01852213	0.269006	0.6327	1.06429	2.034	0.5258282	0.9314327
36450	-57077.02	-56466.71	-610.3056	0.140161	0.130099	0.0872438	2.57772	1.943388	0.02628339	0.01669372	-0.01956332	0.4776995	1	57.44901	0.314367	0.368609	0.746856	0.0424584	0.02704085	0.286422	0.648855	1.06851	1.99622	0.4581362	1.042702
36500	-57085.92	-56472.49	-613.4262	0.143451	0.118753	0.0887256	3.47262	1.904093	0.02614876	0.01675637	0.01830574	0.4373192	0	64.58554	0.328626	0.400411	0.758464	0.0631387	0.02495072	0.281551	0.644412	1.06739	2.00664	0.455625	0.9598228
36550	-57074.11	-56459.38	-614.7316	0.128926	0.132537	0.085052	3.05082	2.115131	0.02576616	0.01734433	0.007898126	0.3299247	0	56.55116	0.308353	0.354149	0.717402	0.0606191	0.03051116	0.306641	0.666723	1.07262	1.95401	0.3378228	0.9766205
36600	-57077.58	-56459.13	-618.4422	0.133934	0.131421	0.0784786	2.43521	1.688032	0.02529032	0.01685323	-0.02569319	0.3835201	0	64.04063	0.279147	0.356167	0.736861	0.0416139	0.02286916	0.252963	0.61713	1.05979	2.07012	0.3578269	1.071803
36650	-57080.55	-56463.24	-617.3141	0.129899	0.134316	0.0856377	2.54242	1.599137	0.02347907	0.01633187	-0.03053721	0.3876242	1	61.86653	0.251502	0.377826	0.73143	0.0532834	0.02439783	0.240239	0.604267	1.05575	2.09974	0.357087	1.085518
36700	-57074.08	-56460.54	-613.5465	0.123612	0.128672	0.0828001	2.45737	1.745312	0.02683641	0.01667035	0.01937651	0.3271485	1	55.74202	0.274256	0.380764	0.752255	0.055441	0.02650832	0.260854	0.624875	1.06208	2.05219	0.346525	0.9440834
36750	-57082.7	-56467.24	-615.4625	0.149172	0.134666	0.087852	2.62237	1.675236	0.02779401	0.01562488	-0.02377265	0.3469885	1	64.34553	0.335983	0.357762	0.7485	0.0384807	0.03535994	0.251168	0.615344	1.05925	2.07424	0.3232158	1.07355
36800	-57096.3	-56472.62	-623.6807	0.127491	0.128891	0.0884316	3.8683	1.97976	0.02563485	0.01593737	0.003271126	0.3491151	1	59.26736	0.312493	0.389588	0.725444	0.0506785	0.0270141	0.290847	0.652844	1.06947	1.98683	0.3523862	0.9907172
36850	-57099.58	-56475.1	-624.4731	0.143858	0.142454	0.0824863	2.45578	1.695484	0.02634992	0.01607525	-0.01599353	0.3039238	0	60.1376	0.334211	0.362638	0.772924	0.0449751	0.03930543	0.254003	0.618161	1.0601	2.06773	0.2879303	1.055547
36900	-57068.66	-56443.59	-625.0674	0.131095	0.130166	0.087434	2.54698	1.644476	0.02236793	0.01558549	-0.003145453	0.2743227	1	62.81674	0.306749	0.34599	0.73841	0.0483898	0.0309312	0.246803	0.610962	1.05789	2.08435	0.2711772	1.011599
36950	-57068.67	-56450.93	-617.7489	0.118571	0.128508	0.0810371	2.61092	1.580663	0.02429589	0.01544948	-0.0154527	0.3037035	1	55.01053	0.300102	0.323501	0.760412	0.0388251	0.03139425	0.237519	0.601454	1.05483	2.1062	0.2882508	1.053609
37000	-57083.86	-56459.04	-624.8246	0.127024	0.12706	0.0878518	2.89354	1.962825	0.02511458	0.01599131	-0.006301639	0.3706282	1	64.76961	0.313821	0.301469	0.739768	0.0506346	0.02011601	0.288796	0.651001	1.06903	1.99117	0.3643266	1.017297
37050	-57097.18	-56466.14	-631.0406	0.125421	0.149499	0.0891454	2.8856	1.944675	0.02158352	0.01566753	0.03358039	0.3647875	1	57.64856	0.241159	0.426499	0.767616	0.0424195	0.02023344	0.28658	0.648999	1.06854	1.99588	0.3983679	0.9157051
37100	-57094.04	-56463.42	-630.6207	0.143638	0.141159	0.0896035	2.78683	1.774136	0.02503476	0.01473918	0.02664755	0.454316	0	57.19721	0.328761	0.318857	0.739337	0.0566785	0.01628755	0.264737	0.628625	1.06315	2.04348	0.4809636	0.9445955
37150	-57086.27	-56462.55	-623.7125	0.145351	0.129556	0.0830821	3.34981	1.943989	0.02392077	0.01540056	-0.01413543	0.3232729	0	55.36389	0.29954	0.401798	0.727793	0.0455121	0.02679525	0.286496	0.648922	1.06852	1.99606	0.3091375	1.045725
37200	-57091.13	-56466.43	-624.6996	0.140778	0.137542	0.0882045	2.92451	1.825078	0.02323289	0.01542078	-0.01479503	0.3531321	0	60.89697	0.32957	0.385842	0.762381	0.0532087	0.02336989	0.271461	0.635023	1.06493	2.02859	0.3383371	1.043729
37250	-57080.75	-56459.34	-621.414	0.127571	0.130359	0.0843283	3.66192	1.923822	0.0246963	0.01520918	0.01131146	0.5616372	0	55.1737	0.278582	0.330711	0.734106	0.0528091	0.01631479	0.284008	0.646661	1.06796	2.00137	0.5729487	0.9802575
37300	-57073.34	-56450.14	-623.2065	0.132713	0.128833	0.0858818	2.58394	2.018225	0.02284784	0.01570749	0.002498788	0.360337	0	63.47714	0.253841	0.367003	0.750193	0.0335655	0.02413102	0.295441	0.656938	1.07044	1.97718	0.3628358	0.9931132
37350	-57079.39	-56461.96	-617.4216	0.141492	0.135152	0.0890192	3.24237	1.892141	0.02493251	0.01619585	0.009472141	0.3027187	0	62.43877	0.277765	0.380281	0.749231	0.0547993	0.02884873	0.28005	0.643031	1.06704	2.00988	0.3121908	0.9696591
37400	-57074.31	-56457.87	-616.4405	0.115156	0.12988	0.0872925	3.05918	1.781916	0.02385993	0.0166177	0.008452916	0.4533025	0	59.05483	0.285864	0.367527	0.73689	0.0529157	0.02410965	0.265775	0.62962	1.06343	2.04117	0.4617554	0.981694
37450	-57086.98	-56460.72	-626.261	0.133546	0.144166	0.0929495	2.98224	1.908417	0.02501078	0.01577073	0.00510592	0.3068251	0	64.74491	0.271947	0.367485	0.76895	0.0547888	0.02660053	0.282092	0.644908	1.06752	2.00548	0.311931	0.9836313
37500	-57077.71	-56455.94	-621.7698	0.132246	0.133669	0.0875416	3.51734	1.601106	0.02526489	0.01571753	8.546386e-05	0.3879756	0	55.84968	0.302152	0.343435	0.736396	0.0590779	0.02670137	0.240527	0.604564	1.05585	2.09906	0.388061	0.9997798
37550	-57083.44	-56457.64	-625.7939	0.120833	0.133097	0.0857255	2.84248	1.808777	0.0241317	0.01552049	-0.0268986	0.3689476	0	64.7888	0.300794	0.347797	0.764104	0.0367017	0.03432909	0.269328	0.633006	1.06438	2.03329	0.342049	1.07864
37600	-57087.63	-56466.35	-621.2756	0.130769	0.138023	0.0865248	2.45241	1.698676	0.0257576	0.01600683	-0.02985382	0.3959765	0	61.45856	0.298069	0.395478	0.750977	0.0360062	0.02501961	0.254447	0.6186	1.06023	2.06672	0.3661227	1.08154
37650	-57081.31	-56447.01	-634.2952	0.128987	0.131436	0.0893323	3.38975	1.844525	0.02315947	0.01488666	0.03348021	0.4908383	0	55.98816	0.270901	0.360448	0.740722	0.0625281	0.01257804	0.273982	0.637392	1.06556	2.02306	0.5243185	0.9361453
37700	-57072.66	-56452.07	-620.5957	0.122806	0.126845	0.0881981	2.47611	1.560091	0.02327678	0.01609647	0.0144014	0.3757173	1	62.64581	0.277173	0.368803	0.729497	0.0299098	0.02293584	0.234458	0.598262	1.05376	2.11352	0.3901187	0.9630846
37750	-57072.9	-56452.79	-620.1119	0.127538	0.119503	0.0857582	2.25958	1.834145	0.02564898	0.01612856	0.03457514	0.3611644	1	60.57381	0.283908	0.315071	0.740534	0.0352161	0.02556695	0.272639	0.636133	1.06523	2.026	0.3957396	0.9126316
37800	-57093.33	-56463.1	-630.2336	0.12387	0.121476	0.0830988	2.6795	2.065997	0.02391343	0.01660229	0.0004438014	0.2485475	1	59.72754	0.267037	0.324763	0.747127	0.0561056	0.0279468	0.301028	0.661853	1.07156	1.96556	0.2489914	0.9982176
37850	-57096.52	-56463.2	-633.3211	0.120494	0.133081	0.0831871	2.86748	1.74011	0.02254956	0.0166674	0.0204128	0.2595537	0	59.32806	0.286519	0.365079	0.740724	0.0729306	0.02341375	0.260147	0.624188	1.06188	2.05378	0.2799665	0.9270884
37900	-57095.43	-56466.23	-629.1969	0.147921	0.139788	0.084799	3.13586	1.823272	0.02469672	0.0153919	-0.02397161	0.3271081	0	55.50897	0.278511	0.375199	0.714896	0.0554973	0.02510889	0.271225	0.634801	1.06487	2.02911	0.3031365	1.079079
37950	-57073.02	-56443.69	-629.3304	0.125011	0.130118	0.0842819	2.59143	2.031057	0.02257064	0.01599217	0.01420038	0.3616953	0	59.32971	0.337064	0.340979	0.738981	0.0502831	0.02504391	0.296954	0.658276	1.07075	1.97402	0.3758957	0.9622225
38000	-57081.03	-56445.59	-635.4419	0.134332	0.136844	0.0878882	2.53721	2.003048	0.02024869	0.01451142	0.009319191	0.3668084	0	61.83771	0.275851	0.394621	0.758538	0.042952	0.02107462	0.293638	0.655337	1.07007	1.98096	0.3761276	0.9752233
38050	-57085.37	-56457.61	-627.761	0.122042	0.125428	0.0888629	2.82653	1.573833	0.02377614	0.01530118	0.02061271	0.3046722	1	60.21712	0.22119	0.321678	0.757964	0.0429693	0.03060238	0.236506	0.600402	1.05448	2.10861	0.3252849	0.9366318
38100	-57094.8	-56471.43	-623.3644	0.134625	0.121092	0.0846668	2.48872	1.887213	0.02476518	0.01631405	-0.004928099	0.2359463	1	59.0451	0.281109	0.320347	0.764871	0.0520388	0.0369572	0.279429	0.642458	1.06689	2.01122	0.2310182	1.021332
38150	-57088.37	-56463.67	-624.7003	0.125858	0.130491	0.0844575	2.4602	1.831867	0.0245638	0.01607064	0.02298582	0.3806658	1	57.89926	0.236289	0.366321	0.751188	0.0420145	0.02028431	0.272344	0.635855	1.06515	2.02665	0.4036516	0.9430553
38200	-57091.94	-56464	-627.9419	0.130113	0.120908	0.0826344	2.91645	1.589602	0.0210286	0.01684833	0.006759254	0.2418994	1	63.74478	0.296158	0.301739	0.733877	0.0616019	0.03309488	0.238838	0.602822	1.05528	2.10306	0.2486587	0.9728171
38250	-57090.34	-56463.69	-626.6523	0.139754	0.132255	0.0808212	2.51097	1.887419	0.02441708	0.01565045	-0.02090192	0.3593521	0	58.17701	0.333688	0.343271	0.730551	0.0222281	0.02932366	0.279455	0.642482	1.0669	2.01116	0.3384502	1.061758
38300	-57099.01	-56472.67	-626.3441	0.131021	0.116785	0.085434	2.57402	1.709439	0.0223023	0.0162338	-0.01342964	0.3717115	0	59.65332	0.299574	0.324136	0.730119	0.0542426	0.02748427	0.25594	0.620072	1.06067	2.06331	0.3582818	1.037483
38350	-57082.74	-56459.65	-623.092	0.122581	0.112908	0.0875143	3.22567	1.874319	0.02321694	0.01666507	-0.01496329	0.4173079	1	61.53269	0.296628	0.299803	0.741343	0.0645287	0.01969436	0.277796	0.640947	1.0665	2.01476	0.4023446	1.03719
38400	-57087.88	-56465.06	-622.8209	0.125149	0.123367	0.0839631	3.03702	1.843355	0.02402247	0.01601413	-0.02429144	0.2778134	0	60.15459	0.293845	0.394105	0.74746	0.0508972	0.02391785	0.273831	0.637251	1.06553	2.02339	0.253522	1.095816
38450	-57078.65	-56459.31	-619.3482	0.116312	0.131535	0.0889425	2.16266	1.810379	0.02717777	0.01665304	-0.01395305	0.3501305	0	57.72429	0.287609	0.316223	0.757891	0.0359074	0.03119307	0.269539	0.633206	1.06443	2.03283	0.3361774	1.041505
38500	-57088.98	-56463.29	-625.6888	0.142321	0.128731	0.0847129	2.44788	1.698285	0.02325246	0.0161874	-0.005322303	0.3640181	0	56.27904	0.292038	0.357106	0.718118	0.0443382	0.03063916	0.254393	0.618546	1.06022	2.06684	0.3586958	1.014838
38550	-57090.56	-56460.46	-630.1064	0.117684	0.128647	0.0879472	3.19684	1.847102	0.02103488	0.01477764	-0.000200938	0.3523343	0	64.19328	0.248065	0.309171	0.746381	0.0491646	0.02094191	0.274314	0.637703	1.06565	2.02234	0.3521334	1.000571
38600	-57085.73	-56454.95	-630.7823	0.130887	0.126617	0.0863199	2.83274	1.826655	0.02211134	0.01539851	-0.004469955	0.3874098	0	58.0078	0.349867	0.328396	0.76221	0.040745	0.01906208	0.271666	0.635217	1.06498	2.02814	0.3829398	1.011673
38650	-57073.96	-56453.65	-620.3084	0.146019	0.130608	0.0901937	3.13681	1.940733	0.02535192	0.0161459	-0.008451532	0.4760202	0	64.52754	0.319221	0.367187	0.74199	0.0463148	0.02093375	0.286096	0.64856	1.06843	1.99691	0.4675687	1.018075
38700	-57084.5	-56463.17	-621.3387	0.132431	0.136557	0.0903052	3.47135	2.183714	0.0241907	0.01586986	-0.01289997	0.3147672	0	63.47836	0.303378	0.343081	0.729134	0.0415955	0.0328974	0.314261	0.673228	1.07397	1.93854	0.3018672	1.042734
38750	-57063.77	-56445.73	-618.0391	0.135106	0.135805	0.0851616	2.39716	1.908305	0.02311549	0.01596441	-0.01785627	0.2823421	0	55.91182	0.341563	0.378386	0.739974	0.0369986	0.03712547	0.282078	0.644895	1.06752	2.00551	0.2644859	1.067513
38800	-57075.28	-56459.91	-615.3707	0.125015	0.139302	0.0841696	2.67679	1.793414	0.02684734	0.01682013	-0.03179896	0.3112945	0	62.9522	0.280699	0.385124	0.734576	0.049509	0.03311756	0.267302	0.631079	1.06384	2.03778	0.2794955	1.113773
38850	-57068.15	-56457.9	-610.2568	0.132479	0.140223	0.084289	2.78475	1.522665	0.02780971	0.01686542	-0.02025868	0.4940165	0	60.39878	0.286424	0.358898	0.763337	0.049206	0.02127935	0.228803	0.592286	1.05173	2.12719	0.4737578	1.042762
38900	-57073.48	-56463.5	-609.9783	0.127302	0.127124	0.0831763	2.43291	1.69695	0.02692209	0.01776846	0.02821408	0.4947821	0	58.27709	0.303832	0.3358	0.748774	0.041237	0.02897522	0.254207	0.618363	1.06016	2.06727	0.5229962	0.946053
38950	-57073.9	-56465.55	-608.3448	0.128715	0.12066	0.0830637	2.96756	1.604434	0.02826648	0.01818215	0.001713847	0.3076551	0	61.9563	0.277148	0.322791	0.743774	0.0485552	0.04235334	0.241014	0.605064	1.05601	2.09791	0.3093689	0.9944602
39000	-57066.32	-56460.34	-605.9753	0.142565	0.127895	0.0867105	2.76871	2.172711	0.02877934	0.01731609	0.003898212	0.4069586	0	64.74289	0.348906	0.366184	0.74021	0.0418523	0.02635563	0.313055	0.672207	1.07377	1.94097	0.4108568	0.990512
39050	-57067.68	-56452.71	-614.9768	0.125018	0.124279	0.0874139	2.98707	2.090414	0.02372363	0.01728347	-0.01710247	0.4580876	0	55.86303	0.280076	0.369153	0.735709	0.0529718	0.01901424	0.303834	0.664296	1.0721	1.95977	0.4409851	1.038782
39100	-57091.72	-56483.64	-608.0715	0.133629	0.134519	0.0833793	2.80884	1.479931	0.02594216	0.0184067	0.04218017	0.3318587	0	63.35162	0.303281	0.371174	0.752004	0.0557219	0.0239066	0.222206	0.585181	1.04922	2.14339	0.3740389	0.8872305
39150	-57076.86	-56471.83	-605.0273	0.123558	0.115236	0.0897443	2.78062	1.630867	0.02698726	0.01742019	0.03813208	0.3242887	0	64.33675	0.292309	0.321765	0.743175	0.0413211	0.0283428	0.244849	0.608983	1.05726	2.0889	0.3624208	0.8947851
39200	-57090.44	-56480.68	-609.7608	0.123055	0.123999	0.0842027	2.59446	2.058574	0.03009977	0.01771559	0.0035187	0.3680849	0	60.23445	0.306877	0.340113	0.72686	0.05128	0.02220868	0.300168	0.661101	1.07139	1.96734	0.3716036	0.990531
39250	-57072.13	-56461.34	-610.7875	0.119076	0.132061	0.0882258	2.83957	1.993632	0.02474405	0.01803571	-0.001536649	0.3832205	0	61.19706	0.307718	0.308972	0.73996	0.0477868	0.02861553	0.292513	0.654335	1.06983	1.98332	0.3816838	1.004026
39300	-57086.07	-56476.04	-610.0269	0.133592	0.122238	0.0777512	2.72481	1.607114	0.02436378	0.01769376	0.008421242	0.365657	2	64.6778	0.329427	0.361848	0.746374	0.0500461	0.029005	0.241405	0.605466	1.05614	2.09699	0.3740782	0.977488
39350	-57082.2	-56480.59	-601.6044	0.121222	0.125162	0.087838	2.43246	1.397552	0.02946509	0.01818924	0.01089845	0.3961158	1	63.84326	0.301739	0.384525	0.733065	0.0496992	0.02970116	0.209054	0.570566	1.04379	2.17659	0.4070142	0.9732234
39400	-57068.72	-56454.3	-614.4189	0.133864	0.122087	0.0897987	2.37384	1.745815	0.02509527	0.01701673	-0.009754933	0.3253164	1	56.73474	0.298187	0.352363	0.770044	0.0437975	0.02679716	0.260922	0.624942	1.0621	2.05203	0.3155615	1.030913
39450	-57074.24	-56461	-613.2351	0.122671	0.124611	0.0819083	2.44429	1.785402	0.02537023	0.01791299	0.002719305	0.3317837	1	57.55279	0.306654	0.321236	0.764233	0.0498676	0.03932359	0.266239	0.630064	1.06356	2.04014	0.334503	0.9918706
39500	-57081.64	-56460	-621.6469	0.132702	0.119755	0.0828935	3.33102	1.723948	0.02388824	0.01617873	0.02840528	0.3800448	1	57.54173	0.324838	0.382524	0.743373	0.0499961	0.02061123	0.257939	0.622034	1.06125	2.05877	0.4084501	0.9304559
39550	-57081.05	-56461.35	-619.696	0.139587	0.136021	0.0851824	2.95662	1.911673	0.02395887	0.01635748	0.00653607	0.4035256	0	57.17262	0.270089	0.362778	0.719228	0.0417209	0.02289947	0.282498	0.64528	1.06761	2.00461	0.4100617	0.9840608
39600	-57089.14	-56469.23	-619.913	0.114729	0.126366	0.0844531	2.02218	1.517803	0.02357564	0.01776421	-0.01488614	0.3344683	0	59.07193	0.313402	0.330004	0.74821	0.0383016	0.03069672	0.22806	0.591493	1.05145	2.129	0.3195822	1.04658
39650	-57089.47	-56467.75	-621.7189	0.123037	0.122025	0.0883707	2.96369	1.996129	0.02477124	0.01691798	-0.01432182	0.4437866	0	59.03654	0.290803	0.344476	0.737298	0.0575337	0.01923301	0.292812	0.654601	1.06989	1.98269	0.4294647	1.033348
39700	-57082.09	-56465.34	-616.7524	0.119339	0.119454	0.0832564	2.78973	1.908186	0.02678145	0.0159982	-0.007551999	0.404431	0	58.66291	0.319521	0.343081	0.757663	0.0588539	0.0245719	0.282063	0.644881	1.06751	2.00554	0.396879	1.019028
39750	-57084.14	-56460.67	-623.4718	0.137768	0.131348	0.087131	3.43944	1.941928	0.0218849	0.01545542	0.02687671	0.419237	0	56.9313	0.316706	0.394179	0.740941	0.0526621	0.02523766	0.286243	0.648693	1.06847	1.9966	0.4461138	0.9397537
39800	-57073.19	-56448.76	-624.4233	0.117258	0.122851	0.0859146	2.44546	2.17675	0.02425977	0.01811589	-0.02404231	0.3796879	0	55.55296	0.330308	0.345509	0.739586	0.0480674	0.02954096	0.313498	0.672583	1.07384	1.94008	0.3556456	1.067602
39850	-57093.33	-56473.94	-619.3948	0.138255	0.130052	0.0812106	2.18556	2.197933	0.02446301	0.01721361	0.0003508231	0.3103032	1	63.33227	0.318704	0.365237	0.745645	0.0299778	0.02285182	0.31581	0.674536	1.07424	1.93542	0.310654	0.9988707
39900	-57103.2	-56485.48	-617.7124	0.128394	0.121306	0.0834818	2.51378	1.925117	0.02520794	0.01633448	0.01574547	0.4028011	0	63.52202	0.277368	0.372468	0.759726	0.0515557	0.02234048	0.284169	0.646807	1.068	2.00103	0.4185466	0.9623806
39950	-57081.33	-56457.6	-623.7382	0.135422	0.126582	0.0832259	2.49108	2.156909	0.02307787	0.01653516	0.01737445	0.3550088	0	60.59383	0.323343	0.316039	0.767083	0.0372162	0.0294441	0.311312	0.670725	1.07346	1.9445	0.3723833	0.9533425
40000	-57092.26	-56465.26	-626.9985	0.131573	0.119402	0.0890337	2.61416	1.986321	0.02380032	0.01596101	0.004226179	0.588713	0	63.45588	0.264511	0.347575	0.75717	0.052209	0.0286226	0.291636	0.653551	1.06964	1.98517	0.5929392	0.9928725
40050	-57070.27	-56444.69	-625.5791	0.12783	0.125268	0.0845414	3.24548	1.962741	0.024317	0.01541684	0.02034724	0.3763722	0	56.8645	0.287258	0.378256	0.740721	0.0544499	0.03385589	0.288786	0.650992	1.06903	1.99119	0.3967194	0.9487113
40100	-57087.22	-56464.33	-622.8877	0.137035	0.124699	0.0833801	2.53545	1.788781	0.02572455	0.01627257	-0.004609313	0.2258592	0	63.43951	0.303757	0.353042	0.759367	0.0458601	0.03689113	0.266688	0.630493	1.06368	2.03914	0.2212499	1.020833
40150	-57084.07	-56464.52	-619.5519	0.143006	0.123246	0.089363	2.57639	1.776977	0.0237118	0.01591058	0.001060496	0.3709705	0	61.64161	0.340687	0.351456	0.737902	0.0426216	0.02761343	0.265117	0.628989	1.06326	2.04264	0.372031	0.9971494
40200	-57081.89	-56464.71	-617.1768	0.114802	0.143454	0.0815054	2.55312	1.928379	0.02531557	0.01733396	0.0291929	0.3966346	0	60.96958	0.281108	0.362414	0.753468	0.0568852	0.0238538	0.284573	0.647175	1.06809	2.00016	0.4258275	0.9314443
40250	-57071.64	-56464.5	-607.1327	0.124567	0.122464	0.0857355	2.46321	2.1702	0.02699809	0.01786433	-0.000245959	0.2887739	0	60.03486	0.308954	0.364927	0.756777	0.0345113	0.03340001	0.312779	0.671972	1.07372	1.94153	0.2885279	1.000852
40300	-57086.63	-56473.8	-612.8362	0.127312	0.141394	0.0889777	2.3334	1.827095	0.02544133	0.01743191	0.05435463	0.4388337	0	58.58399	0.287372	0.39538	0.741399	0.0309259	0.02793405	0.271723	0.635271	1.06499	2.02801	0.4931883	0.8897893
40350	-57092.27	-56474.61	-617.6585	0.117737	0.131783	0.0901205	2.4487	1.703233	0.02304558	0.01729295	0.03113362	0.3939882	0	58.3279	0.251739	0.377712	0.754167	0.0491689	0.02104735	0.25508	0.619225	1.06042	2.06527	0.4251218	0.9267654
40400	-57088.05	-56475.79	-612.2558	0.13553	0.124177	0.0881516	2.39075	1.571782	0.02734335	0.01682009	0.009918733	0.4060763	0	61.49809	0.304101	0.348474	0.73313	0.040844	0.0247108	0.236201	0.600084	1.05437	2.10934	0.415995	0.9761566
40450	-57083.82	-56465.64	-618.1821	0.143008	0.120182	0.0834121	2.7964	1.821496	0.02428251	0.01666709	-0.02881917	0.4494502	0	62.01615	0.289631	0.347222	0.764284	0.0536192	0.02110247	0.270994	0.634582	1.06481	2.02962	0.420631	1.068514
40500	-57075.99	-56463.72	-612.2715	0.120069	0.13136	0.0823754	2.31175	2.264571	0.02702954	0.01792034	-0.001434373	0.4381223	0	61.32331	0.314374	0.335115	0.739138	0.0355053	0.02248677	0.322936	0.68049	1.07539	1.92118	0.4366879	1.003285
40550	-57080.48	-56464.68	-615.7948	0.118394	0.119945	0.082303	2.25302	1.874497	0.02657163	0.01807561	0.01718518	0.4049171	0	61.79206	0.262319	0.326217	0.735904	0.0314004	0.03303327	0.277819	0.640968	1.06651	2.01471	0.4221022	0.9592867
40600	-57082.07	-56459.39	-622.6795	0.120591	0.130712	0.0858267	3.11858	2.02092	0.02547108	0.01635588	0.008322549	0.5405298	0	56.20093	0.265684	0.389171	0.744019	0.0619212	0.02246031	0.295759	0.65722	1.0705	1.97652	0.5488524	0.9848365
40650	-57096.66	-56476.57	-620.092	0.129026	0.139421	0.084127	2.75639	2.167417	0.02709798	0.01588207	0.003309588	0.4657417	0	60.25065	0.292722	0.376443	0.740257	0.0460373	0.02883116	0.312472	0.671712	1.07367	1.94215	0.4690513	0.9929441
40700	-57100.54	-56476.07	-624.468	0.188704	0.133924	0.0889226	2.94779	2.021288	0.02371536	0.01521182	0.009861312	0.3783533	0	60.17533	0.357586	0.339377	0.726994	0.0546955	0.01926922	0.295803	0.657259	1.07051	1.97643	0.3882146	0.9745983
40750	-57099.26	-56472.33	-626.9266	0.131653	0.134413	0.0871887	3.09538	1.872784	0.02290685	0.01466307	-0.004988283	0.3770083	1	58.12044	0.319941	0.35402	0.769034	0.0444561	0.02992163	0.277601	0.640766	1.06645	2.01518	0.37202	1.013409
40800	-57084.2	-56460.59	-623.612	0.132297	0.118405	0.0837319	2.39381	1.768948	0.02358195	0.01619005	0.0002212526	0.3158579	1	63.42768	0.296445	0.344953	0.775886	0.0367575	0.0335286	0.264043	0.627957	1.06297	2.04504	0.3160791	0.9993
40850	-57093.66	-56473.23	-620.4342	0.122987	0.125351	0.083738	2.15015	1.696902	0.02507008	0.01597662	0.006300371	0.374479	1	60.12173	0.276503	0.35404	0.772654	0.0284549	0.02879118	0.254201	0.618356	1.06016	2.06728	0.3807793	0.983454
40900	-57091.63	-56453.8	-637.8281	0.139156	0.122996	0.0873582	2.55864	2.023029	0.02252104	0.01575319	0.01364324	0.5798783	1	56.61001	0.335073	0.384033	0.741754	0.0486688	0.01629738	0.296008	0.65744	1.07056	1.976	0.5935215	0.9770131
40950	-57093.61	-56464.23	-629.3841	0.115813	0.13377	0.0869911	2.36437	1.950329	0.02348984	0.01682047	-0.01926291	0.3493129	1	55.58416	0.306796	0.365941	0.744605	0.0395073	0.02607127	0.287272	0.649626	1.0687	1.99441	0.33005	1.058364
41000	-57106.56	-56483.94	-622.6143	0.137288	0.124747	0.0823811	3.18693	1.695509	0.02625272	0.01570239	0.006310939	0.332362	2	60.88287	0.306074	0.336204	0.742934	0.0578284	0.02203355	0.254007	0.618164	1.0601	2.06773	0.3386729	0.9813657
41050	-57083.68	-56462.78	-620.9037	0.128106	0.173968	0.089351	3.12125	1.893328	0.02557	0.01501121	0.02407598	0.335895	2	59.4394	0.279024	0.420508	0.762827	0.0403834	0.02709215	0.2802	0.643169	1.06708	2.00956	0.359971	0.9331169
41100	-57115.89	-56487.78	-628.1074	0.141007	0.206407	0.0900904	2.87273	1.879829	0.0238157	0.01559103	0.01290128	0.3361969	1	61.7079	0.310591	0.488343	0.727459	0.0492157	0.03200429	0.278495	0.641595	1.06667	2.01324	0.3490982	0.963044
41150	-57085.65	-56459.75	-625.9	0.131839	0.126998	0.0864462	2.24315	2.015128	0.02554434	0.01653533	0.02121423	0.3769145	0	58.6962	0.313549	0.324944	0.749789	0.0415559	0.02647922	0.295074	0.656613	1.07036	1.97795	0.3981288	0.9467152
41200	-57078.39	-56450.54	-627.8517	0.139499	0.131037	0.0886428	3.42445	2.074591	0.02348178	0.0150537	0.009768783	0.3880158	1	62.39389	0.288186	0.353845	0.745797	0.0485484	0.0194419	0.302019	0.662718	1.07175	1.96351	0.3977846	0.975442
41250	-57081.71	-56462.21	-619.5047	0.138317	0.126314	0.0856235	3.08967	1.901161	0.02689224	0.01562604	0.01302125	0.3403051	1	56.47112	0.310981	0.341736	0.737085	0.0419793	0.02522456	0.281184	0.644074	1.06731	2.00743	0.3533264	0.9631467
41300	-57079.98	-56456.65	-623.3293	0.12531	0.120678	0.0838411	2.76419	1.803187	0.0246955	0.0166432	-0.01587708	0.2781573	1	59.68411	0.330556	0.322981	0.717335	0.0523431	0.03251095	0.268593	0.632308	1.06418	2.03492	0.2622802	1.060535
41350	-57091.97	-56465.1	-626.8629	0.124962	0.132426	0.0831621	2.69343	2.139674	0.02265282	0.01716722	-0.009117313	0.3111245	1	64.33421	0.296259	0.352564	0.747994	0.0505307	0.03369926	0.309396	0.669089	1.07312	1.94839	0.3020072	1.030189
